"Date","Price","Open","High","Low","Vol.","Change %"
"09/23/2023","0.5076","0.5121","0.5136","0.5058","135.46M","-0.88%"
"09/22/2023","0.5121","0.5071","0.5166","0.5044","328.36M","0.98%"
"09/21/2023","0.5072","0.5212","0.5212","0.5007","430.97M","-2.69%"
"09/20/2023","0.5212","0.5139","0.5249","0.5075","503.98M","1.43%"
"09/19/2023","0.5138","0.5030","0.5163","0.5012","510.01M","2.15%"
"09/18/2023","0.5030","0.4926","0.5071","0.4886","464.23M","2.11%"
"09/17/2023","0.4926","0.4997","0.5003","0.4901","190.79M","-1.42%"
"09/16/2023","0.4997","0.5005","0.5034","0.4983","176.37M","-0.16%"
"09/15/2023","0.5005","0.4891","0.5066","0.4881","412.04M","2.33%"
"09/14/2023","0.4891","0.4833","0.4934","0.4801","321.93M","1.21%"
"09/13/2023","0.4833","0.4802","0.4889","0.4739","395.13M","0.65%"
"09/12/2023","0.4802","0.4743","0.4855","0.4701","479.55M","1.23%"
"09/11/2023","0.4743","0.4969","0.4982","0.4624","661.84M","-4.55%"
"09/10/2023","0.4969","0.5038","0.5038","0.4932","225.99M","-1.37%"
"09/09/2023","0.5038","0.5050","0.5050","0.5016","127.51M","-0.24%"
"09/08/2023","0.5050","0.5050","0.5070","0.4951","358.56M","0.00%"
"09/07/2023","0.5050","0.5032","0.5065","0.4966","340.61M","0.35%"
"09/06/2023","0.5032","0.5056","0.5058","0.4919","391.31M","-0.46%"
"09/05/2023","0.5056","0.5086","0.5086","0.4994","393.22M","-0.59%"
"09/04/2023","0.5086","0.5047","0.5126","0.4976","443.63M","0.76%"
"09/03/2023","0.5047","0.4988","0.5098","0.4973","298.75M","1.18%"
"09/02/2023","0.4988","0.4980","0.5025","0.4945","331.43M","0.16%"
"09/01/2023","0.4980","0.5110","0.5118","0.4881","598.12M","-2.53%"
"08/31/2023","0.5110","0.5283","0.5287","0.4997","541.27M","-3.29%"
"08/30/2023","0.5284","0.5398","0.5403","0.5222","468.33M","-2.14%"
"08/29/2023","0.5400","0.5232","0.5475","0.5133","649.47M","3.21%"
