"Date","Price","Open","High","Low","Vol.","Change %"
"11/27/2023","37,263.0","37,443.0","37,547.0","36,735.0","1.74K","-0.48%"
"11/26/2023","37,443.0","37,782.0","37,798.0","37,120.0","1.84K","-0.90%"
"11/25/2023","37,782.0","37,704.0","37,891.0","37,583.0","1.13K","0.21%"
"11/24/2023","37,704.0","37,280.0","38,410.0","37,248.0","3.64K","1.14%"
"11/23/2023","37,280.0","37,407.0","37,645.0","36,898.0","1.30K","-0.34%"
"11/22/2023","37,407.0","35,794.0","37,870.0","35,663.0","2.09K","4.51%"
"11/21/2023","35,794.0","37,451.0","37,638.0","35,791.0","2.68K","-4.42%"
"11/20/2023","37,451.0","37,368.0","37,731.0","36,824.0","1.65K","0.22%"
"11/19/2023","37,368.0","36,581.0","37,509.0","36,410.0","0.52K","2.15%"
"11/18/2023","36,581.0","36,631.0","36,849.0","36,234.0","0.34K","-0.14%"
"11/17/2023","36,631.0","36,161.0","36,730.0","35,886.0","0.88K","1.30%"
"11/16/2023","36,161.0","37,865.0","37,927.0","35,535.0","0.96K","-4.50%"
"11/15/2023","37,865.0","35,542.0","37,949.0","35,374.0","1.99K","6.54%"
"11/14/2023","35,542.0","36,511.0","36,756.0","34,860.0","2.05K","-2.65%"
"11/13/2023","36,511.0","37,042.0","37,410.0","36,390.0","1.23K","-1.43%"
"11/12/2023","37,042.0","37,141.0","37,215.0","36,760.0","0.45K","-0.27%"
"11/11/2023","37,141.0","37,301.0","37,405.0","36,720.0","1.22K","-0.43%"
"11/10/2023","37,301.0","36,699.0","37,500.0","36,369.0","0.95K","1.64%"
"11/09/2023","36,699.0","35,641.0","37,973.0","35,562.0","3.97K","2.97%"
"11/08/2023","35,641.0","35,455.0","36,065.0","35,111.0","0.70K","0.52%"
"11/07/2023","35,455.0","35,053.0","35,930.0","34,578.0","0.97K","1.15%"
"11/06/2023","35,053.0","35,064.0","35,323.0","34,798.0","0.37K","-0.03%"
"11/05/2023","35,064.0","35,100.0","35,399.0","34,532.0","0.61K","-0.10%"
"11/04/2023","35,100.0","34,751.0","35,296.0","34,647.0","0.72K","1.00%"
"11/03/2023","34,751.0","34,944.0","34,954.0","34,154.0","1.51K","-0.55%"
"11/02/2023","34,944.0","35,447.0","35,953.0","34,335.0","2.19K","-1.42%"
"11/01/2023","35,447.0","34,669.0","35,561.0","34,114.0","1.99K","2.24%"
"10/31/2023","34,669.0","34,490.0","34,730.0","34,111.0","1.39K","0.52%"
"10/30/2023","34,490.0","34,552.0","34,876.0","34,117.0","1.36K","-0.18%"
"10/29/2023","34,551.0","34,104.0","34,783.0","33,969.0","1.50K","1.31%"
"10/28/2023","34,104.0","33,942.0","34,494.0","33,906.0","0.75K","0.48%"
"10/27/2023","33,942.0","34,184.0","34,268.0","33,430.0","1.12K","-0.71%"
"10/26/2023","34,184.0","34,504.0","34,843.0","33,770.0","1.01K","-0.93%"
"10/25/2023","34,504.0","33,943.0","35,147.0","33,756.0","2.24K","1.65%"
"10/24/2023","33,943.0","33,069.0","35,175.0","32,852.0","5.30K","2.64%"
"10/23/2023","33,069.0","30,023.0","33,525.0","29,923.0","6.76K","10.15%"
"10/22/2023","30,023.0","29,922.0","30,225.0","29,704.0","0.50K","0.34%"
"10/21/2023","29,922.0","29,689.0","30,343.0","29,478.0","0.79K","0.78%"
"10/20/2023","29,689.0","28,745.0","30,232.0","28,619.0","3.15K","3.28%"
"10/19/2023","28,745.0","28,332.0","28,904.0","28,155.0","1.56K","1.46%"
"10/18/2023","28,332.0","28,410.0","28,978.0","28,171.0","1.02K","-0.27%"
"10/17/2023","28,410.0","28,524.0","28,624.0","28,109.0","0.83K","-0.40%"
"10/16/2023","28,524.0","27,168.0","30,067.0","27,129.0","4.31K","4.99%"
"10/15/2023","27,168.0","26,871.0","27,297.0","26,832.0","0.47K","1.11%"
"10/14/2023","26,871.0","26,875.0","26,995.0","26,830.0","0.36K","-0.01%"
"10/13/2023","26,875.0","26,795.0","27,140.0","26,700.0","0.85K","0.30%"
"10/12/2023","26,795.0","26,894.0","26,964.0","26,580.0","1.44K","-0.37%"
"10/11/2023","26,894.0","27,414.0","27,492.0","26,562.0","1.98K","-1.90%"
"10/10/2023","27,414.0","27,617.0","27,752.0","27,325.0","1.27K","-0.74%"
"10/09/2023","27,617.0","27,929.0","27,987.0","27,331.0","3.07K","-1.12%"
"10/08/2023","27,929.0","27,967.0","28,093.0","27,710.0","0.30K","-0.14%"
"10/07/2023","27,967.0","27,942.0","28,026.0","27,840.0","0.45K","0.09%"
"10/06/2023","27,942.0","27,418.0","28,268.0","27,200.0","1.62K","1.91%"
"10/05/2023","27,418.0","27,805.0","28,118.0","27,370.0","1.44K","-1.39%"
"10/04/2023","27,805.0","27,431.0","27,845.0","27,249.0","0.89K","1.36%"
"10/03/2023","27,431.0","27,526.0","27,700.0","27,211.0","0.77K","-0.35%"
"10/02/2023","27,526.0","28,008.0","28,566.0","27,345.0","2.08K","-1.72%"
"10/01/2023","28,008.0","26,980.0","28,100.0","26,973.0","1.83K","3.81%"
"09/30/2023","26,980.0","26,929.0","27,109.0","26,909.0","0.33K","0.19%"
"09/29/2023","26,929.0","27,046.0","27,263.0","26,745.0","1.06K","-0.43%"
"09/28/2023","27,046.0","26,391.0","27,300.0","26,368.0","1.07K","2.48%"
"09/27/2023","26,391.0","26,244.0","26,872.0","26,147.0","1.91K","0.56%"
"09/26/2023","26,244.0","26,330.0","26,410.0","26,129.0","0.90K","-0.33%"
"09/25/2023","26,330.0","26,299.0","26,465.0","26,045.0","1.17K","0.12%"
"09/24/2023","26,299.0","26,609.0","26,768.0","26,211.0","2.03K","-1.17%"
"09/23/2023","26,609.0","26,606.0","26,662.0","26,555.0","0.88K","0.01%"
"09/22/2023","26,606.0","26,594.0","26,749.0","26,532.0","2.04K","0.05%"
"09/21/2023","26,594.0","27,149.0","27,167.0","26,416.0","1.53K","-2.04%"
"09/20/2023","27,149.0","27,244.0","27,414.0","26,847.0","1.44K","-0.35%"
"09/19/2023","27,244.0","26,788.0","27,506.0","26,700.0","1.60K","1.70%"
"09/18/2023","26,788.0","26,547.0","27,452.0","26,444.0","2.87K","0.91%"
"09/17/2023","26,547.0","26,576.0","26,632.0","26,444.0","0.33K","-0.11%"
"09/16/2023","26,576.0","26,625.0","26,792.0","26,477.0","0.32K","-0.18%"
"09/15/2023","26,625.0","26,544.0","26,862.0","26,255.0","0.90K","0.31%"
"09/14/2023","26,544.0","26,238.0","26,832.0","26,151.0","2.56K","1.17%"
"09/13/2023","26,238.0","25,851.0","26,430.0","25,797.0","0.87K","1.50%"
"09/12/2023","25,851.0","25,183.0","26,566.0","25,152.0","2.49K","2.65%"
"09/11/2023","25,183.0","25,860.0","25,904.0","24,927.0","1.24K","-2.62%"
"09/10/2023","25,860.0","25,910.0","26,009.0","25,638.0","0.50K","-0.19%"
"09/09/2023","25,910.0","25,918.0","25,948.0","25,823.0","0.27K","-0.03%"
"09/08/2023","25,918.0","26,264.0","26,435.0","25,692.0","0.86K","-1.32%"
"09/07/2023","26,264.0","25,783.0","26,444.0","25,645.0","1.21K","1.87%"
"09/06/2023","25,783.0","25,793.0","26,023.0","25,453.0","1.14K","-0.04%"
"09/05/2023","25,793.0","25,823.0","25,886.0","25,602.0","1.02K","-0.12%"
"09/04/2023","25,823.0","25,980.0","26,092.0","25,666.0","0.72K","-0.60%"
"09/03/2023","25,980.0","25,870.0","26,114.0","25,826.0","0.45K","0.43%"
"09/02/2023","25,870.0","25,816.0","25,995.0","25,763.0","1.17K","0.21%"
"09/01/2023","25,816.0","25,967.0","26,164.0","25,354.0","2.05K","-0.58%"
"08/31/2023","25,967.0","27,325.0","27,550.0","25,750.0","3.63K","-4.97%"
"08/30/2023","27,325.0","27,752.0","27,789.0","27,085.0","1.29K","-1.54%"
"08/29/2023","27,752.0","26,147.0","28,097.0","25,954.0","2.68K","6.14%"
